240849656,57336267,China 
242959509,50739218,South Korea
243703080,1720610,Germany
239127963,25424751,United Kingdom
237441749,1881800,Poland
237441749,11502,Poland
243807904,55653251,Italy
238572782,45241071,United States of America
240786525,41705919,India
242795015,11756011,United States of America
242980203,10432326,Nigeria
178480258,11597765,India
240671457,3032604,Russia
123723631,933586,United States of America
141635301,20594326,India
141635301,42978414,
141635301,47412347,India
141635301,42115530,India
141635301,11659160,Germany
141635301,56366103,
243550230,7517822,Canada
244003580,636391,Italy
244003580,87579,United Kingdom
244003580,18354771,United States of America
244003580,74739,United States of America
240072363,18266659,United States of America
239374441,28598792,Singapore
239374441,20442893,Singapore
192035149,51769429,China
236488768,32260125,China
237559739,7610928,China
242445763,38216846,China
243970797,24762916,Taiwan
243614219,169442,United States of America
240136320,47166454,United States of America
241662361,23453207,Hrvatska
237662518,1420953,United States of America
236264093,16264281,Japan
236264093,1797160,China
236264093,25318681,
241248193,12916656,
145162683,28853756,
167633310,10927264,United States of America
242141875,3052898,South Korea
164874894,12981139,Netherlands
164874894,17449217,Netherlands
164874894,64579032,Netherlands
238618184,39133175,United States of America
243083692,1179248,Germany
196481729,40615261,Australia
239839813,1542081,Greece
236278482,12027149,Indonesia
243011333,5206425,South Korea
243011333,14173817,South Korea
236468813,15345760,China 
239828078,2531864,United Kingdom
236247851,11871602,United States of America
213711185,53833564,India
213317619,16117013,India
241869660,10818069,Germany
241101591,6224392,China 
242557515,4785877,Russia
61254554,1499543,Canada
242973751,1480631,Singapore
242350021,776736,Croatia
243629886,5036652,Australia
224688413,58299520,France
185431807,45524029,Turkey
242705208,24759562,China 
242763592,4194484,United States of America
40201572,5606458,United States of America
40201572,1651551,United States of America
40201572,3191529,United States of America
40201572,12855060,United States of America
40201572,608229,United States of America
243889120,3672236,Nigeria
228831297,36943403,India
228831297,52280416,India
228831297,6786026,India
243126729,8041065,United States of America
243126729,23092057,United States of America
243126729,798263,United States of America
190539558,32221063,Japan
243539228,1313288,Denmark
238528101,43637288,India
243009914,15833014,Spain
244039082,22666777,India
243050206,25120695,Brazil
242762923,26610594,Greece
242462480,55011525,South Korea
211570502,4225996,United States of America
243936823,1560508,Japan
243710503,34564488,Philippines
243695805,32065632,South Korea
244001444,304817,United Kingdom
243965322,3254137,Lebanon
142097774,10651438,Japan
243820810,38168821,Italy
243438162,10715104,France
243077822,55555570,India
243077822,61093885,India
243014948,39640791,Singapore
243066259,28960838,Spain
233263260,59772357,India
242209751,6191248,United States of America
215694542,38676376,Canada
244025498,51126303,Thailand
241508414,47236693,South Korea
240575636,255933,United States of America
243766488,20270344,Spain
243298512,48062674,Indonesia
243298512,52845141,Indonesia
238743990,44607205,Polska
243388548,17739387,France
243446603,66792,New Zealand
241923438,122386,Taiwan
240182686,12044178,Chile
220722071,6365836,Colombia
220722071,32110237,United States of America
220722071,10181869,United States
220722071,14120224,United States of America
220722071,5619637,United States
243779085,29864471,United Kingdom
240635249,50721552,United States of America
240635249,36930393,United States of America
240635249,38882291,United States
243544494,26719246,Cuba
239460039,26129460,Russia
239460039,32652064,Russia
241393051,16317988,France
109563744,25983522,Switzerland
240454178,20816098,Russia
242959139,15908060,Switzerland
110304766,1292133,Ukraine
194293336,51722388,Italy
232298256,22513144,India
243554017,13858689,Spain
244012977,42095059,Vietnam
237480015,3236874,United States of America
235720929,54951895,United States of America
239925662,24759770,China
241013898,9410171,China
243169330,10770432,Australia
242284461,12210757,China
243945747,4931073,Germany
196254673,51518581,India
243995212,51523128,Taiwan
243794163,18538,China
240209510,46870466,China 
243698991,7918983,Netherlands
238693841,5361388,Taiwan
241239237,6374563,China
242330959,18704546,South Korea
237465530,8717401,Singapore
242605632,2693447,Germany
242279066,30739857,China 
240853956,11553343,Singapore
238501072,51759603,United States of America
236926420,283377,Hong Kong
242079797,32454015,Sweden
243813117,11832548,Switzerland
243281872,18718879,Italy
241173337,20959712,United Kingdom
241304091,19945063,China
242759700,17925865,United Kingdom
243804016,24792377,South Korea
243735714,1487505,Japan
238410841,733107,China
242958137,22576214,United States of America
241109586,20528751,China 
237207039,40523285,New Zealand
243314808,42974945,Germany
242623441,10018164,China
243174090,455163,United States of America
243512740,4357648,Switzerland
237597549,2699798,
137761316,39363385,Bangladesh
243504879,5245449,Switzerland
104781524,2682627,Italia
243896207,22374768,Brazil
242654932,59866457,India
240165918,4346763,
243995360,1597958,Poland
243129275,6312676,United States of America
241480746,10756465,Germany
241024358,56987840,United States of America
243597733,11770521,Austria
242544922,45093305,China
231136024,2052524,
243966487,974443,Germany
243980566,42941253,India
236682674,24618720,India
166369410,40295063,India
242548063,27392567,South Korea
243866774,3913808,Ukraine
243346839,1125541,United States of America
240975906,6342751,
243062211,50274278,Brazil
33062096,11675544,China
237661234,4252962,Vietnam
237899129,24773248,China 
243482266,33476252,Kenya
242510129,14850025,Italy
232528900,29722710,Kenya
243838428,59799041,Netherlands
242163059,3497584,Switzerland
242373905,9543653,United States of America
243341280,54965301,Ecuador
243936341,44236916,South Korea
243936341,11283705,South Korea
212444604,4432406,United Kingdom
243277067,205326,Nederland
239347833,44790242,United States of America
236280175,7471824,China
240828601,1000759,New Zealand
203688718,54382888,
203688718,5625453,United States of America
234296446,38464224,India
239504102,49093593,China
239754731,55679114,United States of America
237268385,46690967,Georgia
236410661,43368849,China 
236410661,38784959,China
232417024,8195932,United States of America
232417024,4574182,Canada
232417024,4634851,Canada
243578276,9021747,Taiwan
225410034,22113668,France
68950307,26738114,India
68950307,911981,India
209656058,16860792,United States
109306088,4171005,Rom
109306088,50661053,Rom
239585682,50030195,United Kingdom
233278719,43244473,Magyarorsz
238795893,102806,United States of America
239475432,25458472,India
241313833,35440272,Singapore
239213701,50718597,United States of America
241537696,11975614,India
73510124,19719047,United States of America
242635876,11935557,Taiwan
240745210,55153046,United States of America
240745210,32094007,United States of America
238881038,23233774,Bangladesh
237320256,43417465,United States of America
237320256,43417713,United States of America
204566222,42392687,United States of America
242337350,61350870,China
237537291,42185729,Ghana
241316186,28996247,Australia
202375998,20208586,United Kingdom
242945961,20942871,South Korea
240239259,6830268,Russia
172656196,32426394,China
225615580,1375686,United States of America
219245870,7086755,United States of America
243378038,2035649,Italy
242940808,16862741,South Korea
155705971,15000248,Argentina
237622642,22015735,
231705628,20636087,Taiwan
43352349,773520,Italy
199312248,35169918,United Kingdom
237383627,4825959,Argentina
243720320,36269200,India
243720320,61136667,India
210617743,38067903,China
174534981,5497598,Germany
174534981,4662748,Germany
174534981,125676,Denmark
243444649,18343034,France
238194188,4198408,China
240678911,54099603,China
241810740,28022178,United States
243095644,55930968,United States of America
242047513,5327228,Australia
242047513,36921719,Australia
242047513,37693748,United Kingdom
243606496,35410179,Russia
243728960,37911231,India
243902038,40031593,United States of America
241680937,29718307,Netherlands
174684798,17533404,Norway
169340747,37988601,United States of America
237616820,14179038,Hong Kong
239511661,15655876,India
241269415,61113938,Japan
236161194,11294823,Turkey
168543624,711286,Canada
243526885,29497029,Singapore
237905962,24190720,United States of America
242502848,46369018,China
242502848,44333669,China
244051270,53330017,United States of America
243592646,53797399,Turkey
194029871,29410333,India
244204436,37326088,United States of America
244204436,12519843,United States of America
244204436,6595619,Portugal
244063815,949502,United States of America
244063815,5095826,India
244063815,22136897,India
244063815,11047321,United States of America
244233138,57494592,United States of America
244070345,49625256,Germany
244198397,47280794,Canada
244074634,249164,United States of America
244074634,1212163,United States of America
244060332,27793497,Suriname
244060332,35632308,Suriname
244219796,1927076,Germany
244100099,17685831,Switzerland
244162202,13523699,Brazil
244075370,5835801,Uruguay
244109898,1221499,Germany
244069535,12564764,Brazil
244171028,49224527,India
244133788,23104026,Turkey
244140719,59625251,United Kingdom
244061151,15895137,United States of America
244114765,30789832,Ghana
244101521,333051,Indonesia
244169090,17982289,United Kingdom
244185444,61638029,Burkina Faso
244171005,53819226,India
244182507,29888641,Czech Republic
244176908,1223722,Spain
244440150,12170893,Indonesia
244420722,1980690,
244420722,205086,United States of America
244420722,39919,United States of America
244454364,10757154,United Kingdom
244454364,3540603,United States of America
244454364,20317649,United Kingdom
244254571,5659270,Italy
244381372,54426648,South Korea
244291500,56997,United States of America
244291500,148262,Russia
244291500,77508,United States of America
244291500,676658,United States of America
244306156,28782615,Canada
244306156,11594636,Canada
244286421,4195510,United Kingdom
244376063,7126627,Luxembourg
244352062,99469,Canada
244494157,4122434,United States of America
244486498,16062590,United States of America
244350169,32145218,Germany
244350169,8026644,Germany
244426868,6368257,United States of America
244289161,20391440,United States of America
244426208,15723901,India
244498199,51245728,United States of America
244495106,14107632,United States of America
244404706,20401958,United States of America
244281080,21212915,United States of America
244409422,695274,Italia
244488469,23264823,Spain
244488469,44435654,Spain
244416968,15317284,United States of America
244406904,35512884,Singapore
244275120,20624676,China 
244386705,8652596,China
244468184,37672067,Poland
244290259,17997951,Japan
244499772,991554,Romania
244248942,15821138,United States of America
244248942,15112013,United States of America
244305402,4983185,Rom
244649309,3748658,Indonesia
244649309,5756522,Indonesia
244649309,7415984,Germany
244649309,24309806,Indonesia
244649309,24758414,Indonesia
244649309,31275429,Nigeria
244649309,4565996,Philippines
244649309,332299,Ecuador
244649309,8946603,Bangladesh
244649309,43556403,Canada
244649309,7939342,Indonesia
244649309,26044917,Pakistan
244649309,17046154,Indonesia
244649309,25560642,India
244649309,8166322,Indonesia
244649309,31545514,India
244649309,552364,Germany
244649309,39617427,India
244649309,49775969,Brazil
244649309,33148052,Indonesia
244649309,16050230,Singapore
244649309,10443152,Canada
244649309,35147971,Germany
244649309,20970329,Nigeria
244562200,34570624,South Korea
244731080,3613957,France
244731080,6597721,France
244664959,4622123,South Korea
244738777,6489,United States of America
244738777,6759,United States of America
244738777,613451,United States of America
244738777,263427,Germany
244583692,15660893,Spain
244591746,10962824,Switzerland
244591746,58175,Switzerland
244591746,9899423,Switzerland
244696278,1512311,Germany
244725547,2184499,United States of America
244715816,20709202,Indonesia
244715816,4391973,Indonesia
244715816,618412,Indonesia
244553613,3364154,China 
244678887,28589278,Japan
244742902,22941257,
244679610,46554054,Russia
244524243,29880916,Brazil
244736942,653823,Italia
244612373,930795,United States of America
244683194,45961582,Iran
244689431,7963608,United Kingdom
244689431,23135322,Kenya
244615941,53268,Germany
244765041,785899,Italia
244766680,46321899,Germany
244683995,7081242,Germany
244752920,284521,Australia
244597808,14976716,Singapore
244672069,23120916,United Kingdom
244567905,9578038,Germany
244714437,1700165,Ireland
244624570,28673665,Morocco
244619481,35168911,Nepal
244589456,11132902,United States of America
244543494,41437490,United States of America
244649125,61740206,India
244813690,7773256,United States of America
244813690,710999,United States of America
244813690,423357,Australia
244813690,166734,United States of America
244813690,2286304,United States of America
244813690,61961432,India
244813690,52719871,United States of America
244813690,3947424,India
244813690,43873379,
244813690,725825,United States of America
244813690,20187820,United States of America
244813690,248212,Canada
244813690,3246428,Russia
244813690,63583892,Ukraine
244813690,334183,United States of America
244813690,4161,United States of America
244813690,50527,United States of America
244813690,12689383,Australia
244813690,8300801,United Kingdom
244813690,51767629,United States of America
244904506,30607,Italy
244904506,11136646,Italia
244904506,7631137,Italy
244904506,2254049,Italia
244904506,1769578,Italy
244904506,17671788,Italy
244904506,337298,Italy
244904506,43407009,Italy
244987370,6559866,Germany
244987370,16805946,xico
244987370,5564164,
245000634,335220,Canada
245000634,11432241,Canada
245000634,45664133,Canada
245000634,28188126,Germany
245000634,2896648,Canada
245000634,10360044,Canada
245000634,362156,Canada
245000634,5585923,Canada
245000634,4933447,Canada
245000634,546158,Canada
245000634,1791893,Belarus
245002806,30376215,United States of America
245002806,6459716,United States of America
244898315,5471710,United States of America
244777276,9616171,United States of America
244777276,29195354,India
244777276,5520081,Australia
244836603,34893190,Singapore
244987922,21960505,United States of America
244987922,740241,United States of America
244987922,13441025,United States of America
244916203,586906,Japan
245001972,13403491,United States of America
245001972,2757177,
245001972,913817,Switzerland
245001972,498712,United Kingdom
245001972,240710,United States
244977220,1297930,Portugal
244977220,802731,Sweden
244977220,4328594,United Kingdom
244977220,19571676,India
244977220,549720,United States of America
244957092,24868098,France
244781324,12372481,Indonesia
245022442,18114178,Italy
244964051,24726353,United States of America
244996749,39291167,New Zealand
244767950,991226,Netherlands
244970317,3516704,United States of America
245018512,29308361,Germany
244972268,26418542,United States of America
244779268,8306746,
244798892,29697083,United States of America
244962046,13289955,Switzerland
244793681,47390804,Colombia
244831289,261787,Japan
244935220,24607527,Taiwan
244804987,50137388,United States of America
244804987,39683032,United States of America
245000665,4219574,United States of America
244854252,53066472,China 
245002209,61519346,United States of America
244794017,19701945,Canada
244819905,26019402,Japan
244982343,13670242,United States of America
244982343,46583051,United States of America
244886808,37223468,Poland
